id;state;county;year;month;day;day_of_week;rural_urban;light_condition;fatalities;time
481950;TEXAS;COLLIN;2019;8;16;FRIDAY;URBAN;DAYLIGHT;1;2019-08-16 17:00:00
481951;TEXAS;LIBERTY;2019;8;9;FRIDAY;RURAL;DUSK;1;2019-08-09 20:00:00
481952;TEXAS;TARRANT;2019;8;18;SUNDAY;URBAN;DARK;3;2019-08-18 02:00:00
481953;TEXAS;TRAVIS;2019;8;19;MONDAY;URBAN;DUSK;1;2019-08-19 19:00:00
481954;TEXAS;DALLAS;2019;7;25;THURSDAY;URBAN;DAYLIGHT;1;2019-07-25 15:00:00
481955;TEXAS;HARRIS;2019;7;28;SUNDAY;URBAN;DARK;2;2019-07-28 02:00:00
481956;TEXAS;HARRIS;2019;8;18;SUNDAY;URBAN;DARK;1;2019-08-18 02:00:00
481957;TEXAS;MONTGOMERY;2019;8;10;SATURDAY;URBAN;DAYLIGHT;1;2019-08-10 17:00:00
481958;TEXAS;WEBB;2019;8;9;FRIDAY;URBAN;DAYLIGHT;1;2019-08-09 11:00:00
481959;TEXAS;VAN ZANDT;2019;8;15;THURSDAY;RURAL;DAYLIGHT;1;2019-08-15 07:00:00
481960;TEXAS;HARRIS;2019;8;13;TUESDAY;URBAN;DAYLIGHT;1;2019-08-13 15:00:00
481961;TEXAS;ERATH;2019;8;6;TUESDAY;RURAL;DAYLIGHT;1;2019-08-06 11:00:00
481962;TEXAS;WISE;2019;7;27;SATURDAY;RURAL;DARK;1;2019-07-27 04:00:00
481963;TEXAS;TARRANT;2019;8;4;SUNDAY;URBAN;DARK;1;2019-08-04 19:00:00
481964;TEXAS;HARRIS;2019;8;16;FRIDAY;URBAN;DAYLIGHT;1;2019-08-16 12:00:00
481965;TEXAS;POTTER;2019;8;21;WEDNESDAY;URBAN;DARK;1;2019-08-21 22:00:00
481967;TEXAS;MONTGOMERY;2019;4;4;THURSDAY;URBAN;DAYLIGHT;1;2019-04-04 11:00:00
481968;TEXAS;JEFFERSON;2019;8;19;MONDAY;URBAN;DAYLIGHT;1;2019-08-19 14:00:00
481969;TEXAS;JOHNSON;2019;8;21;WEDNESDAY;URBAN;DAYLIGHT;1;2019-08-21 15:00:00
481970;TEXAS;POTTER;2019;8;12;MONDAY;URBAN;DAYLIGHT;1;2019-08-12 07:00:00
481971;TEXAS;FAYETTE;2019;8;20;TUESDAY;RURAL;DUSK;3;2019-08-20 20:00:00
481972;TEXAS;BRAZORIA;2019;8;14;WEDNESDAY;RURAL;DARK;1;2019-08-14 23:00:00
481973;TEXAS;MONTGOMERY;2019;8;15;THURSDAY;URBAN;DAYLIGHT;1;2019-08-15 12:00:00
481974;TEXAS;DALLAS;2019;8;14;WEDNESDAY;URBAN;DAYLIGHT;1;2019-08-14 10:00:00
481975;TEXAS;DALLAS;2019;8;9;FRIDAY;URBAN;DAYLIGHT;1;2019-08-09 18:00:00
481976;TEXAS;BEXAR;2019;8;17;SATURDAY;URBAN;DARK;1;2019-08-17 21:00:00
481977;TEXAS;LIMESTONE;2019;8;22;THURSDAY;RURAL;DAYLIGHT;1;2019-08-22 07:00:00
481978;TEXAS;ELLIS;2019;7;17;WEDNESDAY;RURAL;DAYLIGHT;1;2019-07-17 15:00:00
481979;TEXAS;LIVE OAK;2019;8;10;SATURDAY;RURAL;DAYLIGHT;1;2019-08-10 16:00:00
481980;TEXAS;ANDREWS;2019;8;19;MONDAY;RURAL;DAYLIGHT;1;2019-08-19 07:00:00
481981;TEXAS;TARRANT;2019;8;16;FRIDAY;URBAN;DAYLIGHT;1;2019-08-16 14:00:00
481982;TEXAS;HARRIS;2019;8;17;SATURDAY;URBAN;DAYLIGHT;1;2019-08-17 18:00:00
481983;TEXAS;DALLAS;2019;8;20;TUESDAY;URBAN;DAWN;1;2019-08-20 06:00:00
481984;TEXAS;ERATH;2019;8;2;FRIDAY;RURAL;DAYLIGHT;1;2019-08-02 18:00:00
481985;TEXAS;MIDLAND;2019;8;23;FRIDAY;URBAN;DARK;1;2019-08-23 02:00:00
481986;TEXAS;HARRIS;2019;8;22;THURSDAY;URBAN;DARK;1;2019-08-22 21:00:00
481987;TEXAS;GRIMES;2019;8;16;FRIDAY;URBAN;DARK;1;2019-08-16 06:00:00
481988;TEXAS;TARRANT;2019;8;18;SUNDAY;URBAN;DAYLIGHT;1;2019-08-18 18:00:00
481989;TEXAS;WILSON;2019;8;15;THURSDAY;RURAL;DARK;1;2019-08-15 22:00:00
481990;TEXAS;HARRIS;2019;7;20;SATURDAY;URBAN;DAYLIGHT;1;2019-07-20 19:00:00
481991;TEXAS;HARRIS;2019;8;12;MONDAY;URBAN;DAWN;1;2019-08-12 05:00:00
481992;TEXAS;DALLAS;2019;4;30;TUESDAY;URBAN;DARK;1;2019-04-30 01:00:00
481993;TEXAS;CAMERON;2019;8;21;WEDNESDAY;URBAN;DAWN;1;2019-08-21 06:00:00
481994;TEXAS;TARRANT;2019;8;20;TUESDAY;URBAN;DAYLIGHT;1;2019-08-20 07:00:00
481995;TEXAS;HARRIS;2019;8;16;FRIDAY;URBAN;DARK;1;2019-08-16 03:00:00
481996;TEXAS;JOHNSON;2019;8;4;SUNDAY;URBAN;DARK;1;2019-08-04 01:00:00
481997;TEXAS;ORANGE;2019;8;23;FRIDAY;URBAN;DAYLIGHT;2;2019-08-23 15:00:00
481998;TEXAS;KIMBLE;2019;8;20;TUESDAY;RURAL;DARK;1;2019-08-20 21:00:00
481999;TEXAS;WARD;2019;8;14;WEDNESDAY;RURAL;DARK;1;2019-08-14 23:00:00
482000;TEXAS;MEDINA;2019;8;24;SATURDAY;RURAL;DAYLIGHT;2;2019-08-24 07:00:00
482001;TEXAS;MONTAGUE;2019;8;1;THURSDAY;RURAL;DAYLIGHT;1;2019-08-01 12:00:00
482002;TEXAS;CLAY;2019;8;6;TUESDAY;RURAL;DARK;1;2019-08-06 01:00:00
482003;TEXAS;MARTIN;2019;8;6;TUESDAY;RURAL;DAYLIGHT;1;2019-08-06 14:00:00
482004;TEXAS;TITUS;2019;8;20;TUESDAY;RURAL;DAYLIGHT;1;2019-08-20 18:00:00
482005;TEXAS;LAMAR;2019;8;20;TUESDAY;RURAL;DAYLIGHT;1;2019-08-20 10:00:00
482006;TEXAS;GILLESPIE;2019;8;1;THURSDAY;RURAL;DAYLIGHT;1;2019-08-01 11:00:00
482007;TEXAS;ECTOR;2019;8;23;FRIDAY;RURAL;DAYLIGHT;1;2019-08-23 10:00:00
482008;TEXAS;ECTOR;2019;8;18;SUNDAY;URBAN;DARK;1;2019-08-18 02:00:00
482009;TEXAS;WEBB;2019;8;23;FRIDAY;URBAN;DARK;1;2019-08-23 20:00:00
482010;TEXAS;KERR;2019;8;24;SATURDAY;URBAN;DAYLIGHT;1;2019-08-24 09:00:00
482011;TEXAS;MARTIN;2019;8;6;TUESDAY;RURAL;DAYLIGHT;1;2019-08-06 11:00:00
482012;TEXAS;TRAVIS;2019;8;17;SATURDAY;URBAN;DARK;2;2019-08-17 22:00:00
482013;TEXAS;BEXAR;2019;8;19;MONDAY;URBAN;DAYLIGHT;1;2019-08-19 13:00:00
482014;TEXAS;TARRANT;2019;8;25;SUNDAY;URBAN;DAYLIGHT;1;2019-08-25 15:00:00
482015;TEXAS;REEVES;2019;8;16;FRIDAY;RURAL;DARK;1;2019-08-16 06:00:00
482016;TEXAS;PRESIDIO;2019;8;22;THURSDAY;RURAL;DARK;1;2019-08-22 05:00:00
482017;TEXAS;TARRANT;2019;8;23;FRIDAY;URBAN;DARK;1;2019-08-23 06:00:00
482018;TEXAS;NUECES;2019;8;16;FRIDAY;URBAN;DARK;1;2019-08-16 21:00:00
482019;TEXAS;FORT BEND;2019;8;19;MONDAY;URBAN;DARK;1;2019-08-19 22:00:00
482020;TEXAS;KAUFMAN;2019;8;14;WEDNESDAY;RURAL;DAYLIGHT;1;2019-08-14 14:00:00
482021;TEXAS;TARRANT;2019;8;24;SATURDAY;URBAN;DAYLIGHT;1;2019-08-24 07:00:00
482022;TEXAS;UVALDE;2019;8;10;SATURDAY;RURAL;DARK;1;2019-08-10 04:00:00
482023;TEXAS;POLK;2019;8;21;WEDNESDAY;URBAN;DARK;1;2019-08-21 00:00:00
482024;TEXAS;FORT BEND;2019;7;22;MONDAY;URBAN;DAYLIGHT;1;2019-07-22 20:00:00
482025;TEXAS;BEXAR;2019;8;25;SUNDAY;URBAN;DARK;1;2019-08-25 02:00:00
482026;TEXAS;GALVESTON;2019;8;28;WEDNESDAY;URBAN;DARK;1;2019-08-28 05:00:00
482027;TEXAS;HARRIS;2019;7;20;SATURDAY;URBAN;DAWN;1;2019-07-20 06:00:00
482028;TEXAS;COLLIN;2019;8;23;FRIDAY;URBAN;DARK;1;2019-08-23 02:00:00
482029;TEXAS;TRAVIS;2019;8;16;FRIDAY;URBAN;DARK;1;2019-08-16 05:00:00
482030;TEXAS;CALDWELL;2019;8;14;WEDNESDAY;RURAL;DAYLIGHT;1;2019-08-14 15:00:00
482031;TEXAS;BRAZOS;2019;8;22;THURSDAY;URBAN;DARK;1;2019-08-22 02:00:00
482032;TEXAS;ATASCOSA;2019;8;19;MONDAY;RURAL;DAYLIGHT;1;2019-08-19 19:00:00
482033;TEXAS;BEXAR;2019;8;24;SATURDAY;RURAL;DAYLIGHT;1;2019-08-24 15:00:00
482034;TEXAS;JOHNSON;2019;8;28;WEDNESDAY;URBAN;DAYLIGHT;1;2019-08-28 11:00:00
482035;TEXAS;MOORE;2019;8;16;FRIDAY;URBAN;DARK;1;2019-08-16 21:00:00
482036;TEXAS;GALVESTON;2019;8;27;TUESDAY;RURAL;DAYLIGHT;2;2019-08-27 16:00:00
482037;TEXAS;WEBB;2019;8;18;SUNDAY;URBAN;DAYLIGHT;2;2019-08-18 13:00:00
482038;TEXAS;SHERMAN;2019;8;28;WEDNESDAY;RURAL;DARK;1;2019-08-28 05:00:00
482039;TEXAS;DALLAS;2019;8;19;MONDAY;URBAN;DAYLIGHT;1;2019-08-19 14:00:00
482040;TEXAS;MONTAGUE;2019;8;28;WEDNESDAY;RURAL;DARK;1;2019-08-28 21:00:00
482041;TEXAS;TARRANT;2019;8;28;WEDNESDAY;URBAN;DARK;1;2019-08-28 22:00:00
482042;TEXAS;MONTGOMERY;2019;8;25;SUNDAY;URBAN;DAYLIGHT;2;2019-08-25 15:00:00
482043;TEXAS;HUNT;2019;8;21;WEDNESDAY;RURAL;DUSK;1;2019-08-21 20:00:00
482044;TEXAS;BEXAR;2019;8;23;FRIDAY;URBAN;DARK;1;2019-08-23 22:00:00
482045;TEXAS;BEXAR;2019;8;22;THURSDAY;RURAL;DARK;1;2019-08-22 23:00:00
482046;TEXAS;HARRIS;2019;7;27;SATURDAY;URBAN;DARK;1;2019-07-27 22:00:00
482047;TEXAS;HARRIS;2019;8;24;SATURDAY;URBAN;DARK;1;2019-08-24 22:00:00
482048;TEXAS;WHARTON;2019;8;19;MONDAY;URBAN;DAYLIGHT;1;2019-08-19 10:00:00
482049;TEXAS;BEXAR;2019;8;18;SUNDAY;URBAN;DARK;1;2019-08-18 02:00:00
482050;TEXAS;CHEROKEE;2019;8;26;MONDAY;URBAN;DARK;1;2019-08-26 21:00:00
482051;TEXAS;HAYS;2019;8;24;SATURDAY;URBAN;DAYLIGHT;1;2019-08-24 09:00:00
482052;TEXAS;NEWTON;2019;8;26;MONDAY;RURAL;DARK;1;2019-08-26 05:00:00
482054;TEXAS;BEXAR;2019;8;31;SATURDAY;URBAN;DARK;1;2019-08-31 21:00:00
482055;TEXAS;JOHNSON;2019;8;22;THURSDAY;URBAN;DARK;1;2019-08-22 00:00:00
482056;TEXAS;NUECES;2019;8;26;MONDAY;URBAN;DARK;1;2019-08-26 04:00:00
482057;TEXAS;COLEMAN;2019;7;31;WEDNESDAY;RURAL;DAYLIGHT;1;2019-07-31 12:00:00
482058;TEXAS;DALLAS;2019;7;17;WEDNESDAY;URBAN;DARK;1;2019-07-17 21:00:00
482059;TEXAS;WICHITA;2019;7;12;FRIDAY;URBAN;DARK;1;2019-07-12 01:00:00
482060;TEXAS;JEFFERSON;2019;8;18;SUNDAY;URBAN;DARK;1;2019-08-18 00:00:00
482061;TEXAS;SHELBY;2019;8;25;SUNDAY;RURAL;DARK;1;2019-08-25 03:00:00
482062;TEXAS;MCLENNAN;2019;8;16;FRIDAY;RURAL;DARK;1;2019-08-16 22:00:00
482063;TEXAS;SMITH;2019;8;14;WEDNESDAY;RURAL;DARK;1;2019-08-14 03:00:00
482064;TEXAS;HARRIS;2019;9;2;MONDAY;URBAN;DAYLIGHT;1;2019-09-02 12:00:00
482065;TEXAS;TARRANT;2019;9;2;MONDAY;URBAN;DARK;1;2019-09-02 21:00:00
482066;TEXAS;NOLAN;2019;8;30;FRIDAY;RURAL;DARK;1;2019-08-30 20:00:00
482067;TEXAS;GLASSCOCK;2019;8;22;THURSDAY;RURAL;DARK;1;2019-08-22 05:00:00
482068;TEXAS;MCLENNAN;2019;8;21;WEDNESDAY;RURAL;DAYLIGHT;1;2019-08-21 10:00:00
482069;TEXAS;MIDLAND;2019;8;21;WEDNESDAY;URBAN;DAYLIGHT;1;2019-08-21 12:00:00
482070;TEXAS;MCLENNAN;2019;8;27;TUESDAY;URBAN;DARK;1;2019-08-27 04:00:00
482071;TEXAS;FORT BEND;2019;8;27;TUESDAY;URBAN;DAYLIGHT;1;2019-08-27 12:00:00
482072;TEXAS;ANGELINA;2019;9;3;TUESDAY;URBAN;DAYLIGHT;1;2019-09-03 20:00:00
482073;TEXAS;TRAVIS;2019;9;1;SUNDAY;URBAN;DARK;1;2019-09-01 01:00:00
482074;TEXAS;YOUNG;2019;8;31;SATURDAY;RURAL;DARK;1;2019-08-31 22:00:00
482075;TEXAS;DALLAS;2019;8;30;FRIDAY;URBAN;DAYLIGHT;1;2019-08-30 12:00:00
482076;TEXAS;TARRANT;2019;9;3;TUESDAY;URBAN;DARK;1;2019-09-03 21:00:00
482077;TEXAS;BRAZORIA;2019;9;4;WEDNESDAY;URBAN;DARK;1;2019-09-04 06:00:00
482078;TEXAS;BLANCO;2019;9;1;SUNDAY;URBAN;DAYLIGHT;2;2019-09-01 17:00:00
482079;TEXAS;TERRELL;2019;8;27;TUESDAY;RURAL;DARK;2;2019-08-27 05:00:00
482080;TEXAS;TRAVIS;2019;9;1;SUNDAY;URBAN;DARK;1;2019-09-01 05:00:00
482081;TEXAS;TRAVIS;2019;9;2;MONDAY;URBAN;DARK;1;2019-09-02 03:00:00
482082;TEXAS;GALVESTON;2019;9;4;WEDNESDAY;URBAN;DARK;1;2019-09-04 23:00:00
482083;TEXAS;POTTER;2019;9;2;MONDAY;URBAN;DAYLIGHT;1;2019-09-02 09:00:00
482084;TEXAS;HIDALGO;2019;8;25;SUNDAY;URBAN;DARK;2;2019-08-25 02:00:00
482085;TEXAS;GALVESTON;2019;8;30;FRIDAY;URBAN;DAYLIGHT;1;2019-08-30 12:00:00
482086;TEXAS;HARRIS;2019;8;31;SATURDAY;URBAN;DAYLIGHT;1;2019-08-31 18:00:00
482087;TEXAS;ORANGE;2019;8;26;MONDAY;URBAN;DAYLIGHT;1;2019-08-26 20:00:00
482088;TEXAS;BRAZORIA;2019;8;25;SUNDAY;URBAN;DARK;1;2019-08-25 23:00:00
482089;TEXAS;POLK;2019;8;24;SATURDAY;RURAL;DARK;1;2019-08-24 01:00:00
482090;TEXAS;HARRIS;2019;8;31;SATURDAY;RURAL;DARK;1;2019-08-31 22:00:00
482091;TEXAS;HARRISON;2019;8;27;TUESDAY;RURAL;DAYLIGHT;1;2019-08-27 08:00:00
482092;TEXAS;TARRANT;2019;9;2;MONDAY;URBAN;DARK;1;2019-09-02 02:00:00
482093;TEXAS;NUECES;2019;8;25;SUNDAY;RURAL;DARK;1;2019-08-25 00:00:00
482094;TEXAS;FORT BEND;2019;8;30;FRIDAY;RURAL;DARK;1;2019-08-30 21:00:00
482095;TEXAS;DALLAS;2019;8;29;THURSDAY;URBAN;DAYLIGHT;1;2019-08-29 13:00:00
482096;TEXAS;BEXAR;2019;8;31;SATURDAY;URBAN;DARK;1;2019-08-31 22:00:00
482097;TEXAS;EL PASO;2019;9;6;FRIDAY;URBAN;DARK;1;2019-09-06 00:00:00
482098;TEXAS;HARRIS;2019;8;24;SATURDAY;URBAN;DAYLIGHT;1;2019-08-24 12:00:00
482099;TEXAS;HIDALGO;2019;9;2;MONDAY;URBAN;DAYLIGHT;1;2019-09-02 10:00:00
482100;TEXAS;RED RIVER;2019;8;28;WEDNESDAY;RURAL;DAYLIGHT;1;2019-08-28 11:00:00
482101;TEXAS;HENDERSON;2019;8;27;TUESDAY;RURAL;DAYLIGHT;1;2019-08-27 15:00:00
482102;TEXAS;GALVESTON;2019;9;6;FRIDAY;URBAN;DARK;1;2019-09-06 00:00:00
482103;TEXAS;JEFFERSON;2019;9;2;MONDAY;RURAL;DAYLIGHT;1;2019-09-02 17:00:00
482104;TEXAS;ARANSAS;2019;9;3;TUESDAY;URBAN;DARK;1;2019-09-03 02:00:00
482105;TEXAS;TARRANT;2019;8;25;SUNDAY;URBAN;DARK;1;2019-08-25 04:00:00
482106;TEXAS;LLANO;2019;8;30;FRIDAY;RURAL;DARK;1;2019-08-30 00:00:00
482107;TEXAS;JEFFERSON;2019;8;24;SATURDAY;URBAN;DARK;1;2019-08-24 03:00:00
482108;TEXAS;BASTROP;2019;9;1;SUNDAY;RURAL;DAYLIGHT;1;2019-09-01 19:00:00
482109;TEXAS;REEVES;2019;8;16;FRIDAY;RURAL;DARK;1;2019-08-16 06:00:00
482110;TEXAS;KAUFMAN;2019;8;23;FRIDAY;RURAL;DAYLIGHT;1;2019-08-23 09:00:00
482111;TEXAS;TRAVIS;2019;8;23;FRIDAY;URBAN;DAYLIGHT;1;2019-08-23 12:00:00
482112;TEXAS;BROOKS;2019;8;15;THURSDAY;RURAL;DARK;1;2019-08-15 02:00:00
482113;TEXAS;MARION;2019;8;23;FRIDAY;RURAL;DAYLIGHT;1;2019-08-23 13:00:00
482114;TEXAS;DALLAS;2019;8;22;THURSDAY;URBAN;DARK;1;2019-08-22 21:00:00
482115;TEXAS;GRIMES;2019;8;15;THURSDAY;RURAL;DAYLIGHT;1;2019-08-15 15:00:00
482116;TEXAS;GRIMES;2019;8;22;THURSDAY;RURAL;DAYLIGHT;1;2019-08-22 09:00:00
482117;TEXAS;ZAVALA;2019;8;10;SATURDAY;RURAL;DAYLIGHT;1;2019-08-10 16:00:00
482118;TEXAS;WICHITA;2019;8;9;FRIDAY;RURAL;DARK;1;2019-08-09 04:00:00
482119;TEXAS;MONTGOMERY;2019;8;17;SATURDAY;RURAL;DAYLIGHT;1;2019-08-17 11:00:00
482120;TEXAS;ECTOR;2019;8;20;TUESDAY;URBAN;DAYLIGHT;1;2019-08-20 15:00:00
482121;TEXAS;MILAM;2019;8;18;SUNDAY;RURAL;DARK;1;2019-08-18 21:00:00
482122;TEXAS;HARRIS;2019;7;22;MONDAY;URBAN;DARK;1;2019-07-22 04:00:00
482123;TEXAS;HARRIS;2019;7;27;SATURDAY;URBAN;DARK;1;2019-07-27 00:00:00
482124;TEXAS;GRIMES;2019;8;22;THURSDAY;RURAL;DARK;1;2019-08-22 06:00:00
482125;TEXAS;HUDSPETH;2019;8;2;FRIDAY;RURAL;DARK;1;2019-08-02 21:00:00
482126;TEXAS;HUDSPETH;2019;8;10;SATURDAY;RURAL;DARK;1;2019-08-10 05:00:00
482127;TEXAS;ERATH;2019;8;22;THURSDAY;URBAN;DARK;2;2019-08-22 21:00:00
482128;TEXAS;HENDERSON;2019;6;18;TUESDAY;URBAN;DAYLIGHT;1;2019-06-18 15:00:00
482129;TEXAS;HARRIS;2019;6;24;MONDAY;URBAN;DARK;1;2019-06-24 02:00:00
482130;TEXAS;HAYS;2019;9;5;THURSDAY;URBAN;DARK;1;2019-09-05 23:00:00
482131;TEXAS;ARCHER;2019;8;27;TUESDAY;RURAL;DAYLIGHT;1;2019-08-27 07:00:00
482132;TEXAS;FORT BEND;2019;9;5;THURSDAY;URBAN;DAYLIGHT;1;2019-09-05 16:00:00
482133;TEXAS;HUNT;2019;9;5;THURSDAY;URBAN;DARK;2;2019-09-05 04:00:00
482134;TEXAS;LAMAR;2019;9;2;MONDAY;RURAL;DARK;2;2019-09-02 22:00:00
482135;TEXAS;LUBBOCK;2019;9;5;THURSDAY;URBAN;DAYLIGHT;1;2019-09-05 16:00:00
482136;TEXAS;LUBBOCK;2019;9;3;TUESDAY;URBAN;DAYLIGHT;1;2019-09-03 18:00:00
482137;TEXAS;WALLER;2019;9;1;SUNDAY;RURAL;DARK;1;2019-09-01 02:00:00
482138;TEXAS;CALLAHAN;2019;8;29;THURSDAY;RURAL;DAYLIGHT;1;2019-08-29 19:00:00
482139;TEXAS;JACK;2019;8;29;THURSDAY;RURAL;DAYLIGHT;1;2019-08-29 14:00:00
482140;TEXAS;HARRIS;2019;9;9;MONDAY;URBAN;DARK;1;2019-09-09 06:00:00
482141;TEXAS;BRAZORIA;2019;9;8;SUNDAY;URBAN;DARK;1;2019-09-08 20:00:00
482142;TEXAS;SAN JACINTO;2019;9;6;FRIDAY;RURAL;DAYLIGHT;1;2019-09-06 18:00:00
482143;TEXAS;LUBBOCK;2019;8;13;TUESDAY;URBAN;DAYLIGHT;1;2019-08-13 09:00:00
482144;TEXAS;JEFFERSON;2019;1;29;TUESDAY;URBAN;DARK;1;2019-01-29 18:00:00
482145;TEXAS;ANDREWS;2019;8;3;SATURDAY;URBAN;DARK;1;2019-08-03 22:00:00
482146;TEXAS;SAN PATRICIO;2019;8;10;SATURDAY;URBAN;DARK;1;2019-08-10 05:00:00
482147;TEXAS;ELLIS;2019;9;10;TUESDAY;URBAN;DARK;1;2019-09-10 02:00:00
482148;TEXAS;FORT BEND;2019;8;23;FRIDAY;RURAL;DARK;1;2019-08-23 01:00:00
482149;TEXAS;BEXAR;2019;9;10;TUESDAY;URBAN;DARK;1;2019-09-10 21:00:00
482150;TEXAS;LA SALLE;2019;9;6;FRIDAY;RURAL;DARK;1;2019-09-06 06:00:00
482151;TEXAS;VAN ZANDT;2019;9;2;MONDAY;URBAN;DAYLIGHT;1;2019-09-02 17:00:00
482152;TEXAS;TAYLOR;2019;8;27;TUESDAY;RURAL;DAYLIGHT;1;2019-08-27 15:00:00
482153;TEXAS;MARION;2019;8;17;SATURDAY;RURAL;DAYLIGHT;1;2019-08-17 19:00:00
482154;TEXAS;HUNT;2019;9;1;SUNDAY;URBAN;DAYLIGHT;1;2019-09-01 13:00:00
482155;TEXAS;ELLIS;2019;7;13;SATURDAY;RURAL;DARK;1;2019-07-13 04:00:00
482156;TEXAS;BEXAR;2019;9;8;SUNDAY;URBAN;DARK;1;2019-09-08 21:00:00
482157;TEXAS;DENTON;2019;8;18;SUNDAY;URBAN;DAYLIGHT;1;2019-08-18 18:00:00
482158;TEXAS;COLLIN;2019;8;25;SUNDAY;URBAN;DARK;1;2019-08-25 03:00:00
482159;TEXAS;BELL;2019;8;26;MONDAY;RURAL;DARK;1;2019-08-26 21:00:00
482160;TEXAS;BEXAR;2019;9;7;SATURDAY;URBAN;DARK;1;2019-09-07 02:00:00
482161;TEXAS;JOHNSON;2019;8;25;SUNDAY;URBAN;DUSK;1;2019-08-25 19:00:00
482162;TEXAS;JOHNSON;2019;9;8;SUNDAY;RURAL;DARK;1;2019-09-08 21:00:00
482163;TEXAS;JONES;2019;9;9;MONDAY;URBAN;DAYLIGHT;1;2019-09-09 11:00:00
482164;TEXAS;MEDINA;2019;9;7;SATURDAY;URBAN;DARK;2;2019-09-07 23:00:00
482165;TEXAS;DALLAS;2019;9;6;FRIDAY;URBAN;DARK;1;2019-09-06 06:00:00
482166;TEXAS;TARRANT;2019;9;13;FRIDAY;URBAN;DAYLIGHT;1;2019-09-13 18:00:00
482167;TEXAS;NACOGDOCHES;2019;5;4;SATURDAY;URBAN;DARK;1;2019-05-04 02:00:00
482168;TEXAS;BRAZOS;2019;9;13;FRIDAY;URBAN;DAYLIGHT;1;2019-09-13 16:00:00
482169;TEXAS;HARRIS;2019;9;11;WEDNESDAY;URBAN;DARK;1;2019-09-11 19:00:00
482170;TEXAS;GILLESPIE;2019;9;4;WEDNESDAY;RURAL;DAYLIGHT;2;2019-09-04 15:00:00
482171;TEXAS;LAMAR;2019;8;23;FRIDAY;RURAL;DAYLIGHT;1;2019-08-23 17:00:00
482172;TEXAS;HARRIS;2019;9;5;THURSDAY;RURAL;DAYLIGHT;1;2019-09-05 07:00:00
482173;TEXAS;TARRANT;2019;8;30;FRIDAY;URBAN;DAYLIGHT;1;2019-08-30 16:00:00
482174;TEXAS;DALLAS;2019;9;12;THURSDAY;URBAN;DAYLIGHT;1;2019-09-12 14:00:00
482175;TEXAS;KLEBERG;2019;8;26;MONDAY;RURAL;DAYLIGHT;1;2019-08-26 13:00:00
482176;TEXAS;HARRISON;2019;9;10;TUESDAY;RURAL;DARK;1;2019-09-10 23:00:00
482177;TEXAS;ERATH;2019;9;4;WEDNESDAY;RURAL;DARK;1;2019-09-04 00:00:00
482178;TEXAS;BEXAR;2019;9;6;FRIDAY;URBAN;DAYLIGHT;1;2019-09-06 09:00:00
482179;TEXAS;SUTTON;2019;9;10;TUESDAY;RURAL;DARK;2;2019-09-10 01:00:00
482180;TEXAS;COMAL;2019;9;12;THURSDAY;RURAL;DARK;1;2019-09-12 23:00:00
482181;TEXAS;PANOLA;2019;9;10;TUESDAY;RURAL;DARK;1;2019-09-10 23:00:00
482183;TEXAS;TARRANT;2019;9;14;SATURDAY;RURAL;DAYLIGHT;1;2019-09-14 15:00:00
482185;TEXAS;BOWIE;2019;8;6;TUESDAY;URBAN;DARK;1;2019-08-06 03:00:00
482186;TEXAS;LLANO;2019;9;15;SUNDAY;RURAL;DAYLIGHT;1;2019-09-15 08:00:00
482187;TEXAS;BRAZORIA;2019;9;5;THURSDAY;RURAL;DAYLIGHT;1;2019-09-05 09:00:00
482188;TEXAS;WILLACY;2019;9;14;SATURDAY;RURAL;DARK;1;2019-09-14 21:00:00
482189;TEXAS;EL PASO;2019;9;15;SUNDAY;URBAN;DAYLIGHT;1;2019-09-15 16:00:00
482190;TEXAS;DALLAS;2019;9;2;MONDAY;URBAN;DAYLIGHT;1;2019-09-02 09:00:00
482191;TEXAS;COLLIN;2019;9;13;FRIDAY;URBAN;DARK;1;2019-09-13 06:00:00
482192;TEXAS;YOUNG;2019;9;10;TUESDAY;RURAL;DAYLIGHT;1;2019-09-10 13:00:00
482193;TEXAS;RAINS;2019;9;12;THURSDAY;URBAN;DAYLIGHT;3;2019-09-12 12:00:00
482194;TEXAS;SMITH;2019;9;12;THURSDAY;URBAN;DARK;1;2019-09-12 02:00:00
482195;TEXAS;LIVE OAK;2019;8;7;WEDNESDAY;RURAL;DARK;1;2019-08-07 04:00:00
482196;TEXAS;LUBBOCK;2019;9;10;TUESDAY;RURAL;DAYLIGHT;1;2019-09-10 17:00:00
482197;TEXAS;TERRY;2019;9;3;TUESDAY;RURAL;DAYLIGHT;1;2019-09-03 15:00:00
482198;TEXAS;KERR;2019;9;14;SATURDAY;RURAL;DARK;1;2019-09-14 01:00:00
482200;TEXAS;MONTGOMERY;2019;8;30;FRIDAY;URBAN;DARK;1;2019-08-30 01:00:00
482201;TEXAS;TRAVIS;2019;9;12;THURSDAY;URBAN;DAYLIGHT;1;2019-09-12 07:00:00
482202;TEXAS;WALKER;2019;9;13;FRIDAY;URBAN;DAYLIGHT;1;2019-09-13 19:00:00
482203;TEXAS;LIVE OAK;2019;8;14;WEDNESDAY;RURAL;DARK;1;2019-08-14 23:00:00
482204;TEXAS;HARRIS;2019;8;1;THURSDAY;URBAN;DAYLIGHT;1;2019-08-01 18:00:00
